Source,Target,Weight,Abs_Weight,RAG_Prompt
mRNA_TBC1D9,mRNA_ZNF552,0.7024552953676761,0.7024552953676761,"Context: Breast Cancer multi-omics analysis. Data: Strong positive correlation (r=0.70) between gene TBC1D9 and gene ZNF552. Task: Search biomedical literature for any evidence supporting a functional link between these specific entities. Constraint 1: If the specific ID (e.g., cg number) is found, Cite it. Constraint 2: If only the gene-level mechanism is found (e.g. methylation of the gene), that is acceptable. Constraint 3: Output ONE concise declarative sentence describing the mechanism followed by [PMID: ...]. If absolutely no evidence exists, output 'No evidence found'."
mRNA_XBP1,mRNA_TBC1D9,0.701932938962746,0.701932938962746,"Context: Breast Cancer multi-omics analysis. Data: Strong positive correlation (r=0.70) between gene XBP1 and gene TBC1D9. Task: Search biomedical literature for any evidence supporting a functional link between these specific entities. Constraint 1: If the specific ID (e.g., cg number) is found, Cite it. Constraint 2: If only the gene-level mechanism is found (e.g. methylation of the gene), that is acceptable. Constraint 3: Output ONE concise declarative sentence describing the mechanism followed by [PMID: ...]. If absolutely no evidence exists, output 'No evidence found'."
mRNA_GATA3,Methylation_cg22678977,-0.7006889127919236,0.7006889127919236,"Context: Breast Cancer multi-omics analysis. Data: Strong negative correlation (r=-0.70) between gene GATA3 and CpG site cg22678977 (associated with gene LRRC6). Task: Search biomedical literature for any evidence supporting a functional link between these specific entities. Constraint 1: If the specific ID (e.g., cg number) is found, Cite it. Constraint 2: If only the gene-level mechanism is found (e.g. methylation of the gene), that is acceptable. Constraint 3: Output ONE concise declarative sentence describing the mechanism followed by [PMID: ...]. If absolutely no evidence exists, output 'No evidence found'."
mRNA_LINC00504,mRNA_SLC7A8,0.6968145198023233,0.6968145198023233,"Context: Breast Cancer multi-omics analysis. Data: Strong positive correlation (r=0.70) between gene LINC00504 and gene SLC7A8. Task: Search biomedical literature for any evidence supporting a functional link between these specific entities. Constraint 1: If the specific ID (e.g., cg number) is found, Cite it. Constraint 2: If only the gene-level mechanism is found (e.g. methylation of the gene), that is acceptable. Constraint 3: Output ONE concise declarative sentence describing the mechanism followed by [PMID: ...]. If absolutely no evidence exists, output 'No evidence found'."
mRNA_ESR1,mRNA_XBP1,0.6965582769321789,0.6965582769321789,"Context: Breast Cancer multi-omics analysis. Data: Strong positive correlation (r=0.70) between gene ESR1 and gene XBP1. Task: Search biomedical literature for any evidence supporting a functional link between these specific entities. Constraint 1: If the specific ID (e.g., cg number) is found, Cite it. Constraint 2: If only the gene-level mechanism is found (e.g. methylation of the gene), that is acceptable. Constraint 3: Output ONE concise declarative sentence describing the mechanism followed by [PMID: ...]. If absolutely no evidence exists, output 'No evidence found'."
Methylation_cg18948877,Methylation_cg22789237,0.6959844792264643,0.6959844792264643,"Context: Breast Cancer multi-omics analysis. Data: Strong positive correlation (r=0.70) between CpG site cg18948877 (associated with gene LINC01238) and CpG site cg22789237 (associated with gene SIPA1L2). Task: Search biomedical literature for any evidence supporting a functional link between these specific entities. Constraint 1: If the specific ID (e.g., cg number) is found, Cite it. Constraint 2: If only the gene-level mechanism is found (e.g. methylation of the gene), that is acceptable. Constraint 3: Output ONE concise declarative sentence describing the mechanism followed by [PMID: ...]. If absolutely no evidence exists, output 'No evidence found'."
Methylation_cg03387103,Methylation_cg18948877,0.6955570967133397,0.6955570967133397,"Context: Breast Cancer multi-omics analysis. Data: Strong positive correlation (r=0.70) between CpG site cg03387103 (associated with gene LETM1) and CpG site cg18948877 (associated with gene LINC01238). Task: Search biomedical literature for any evidence supporting a functional link between these specific entities. Constraint 1: If the specific ID (e.g., cg number) is found, Cite it. Constraint 2: If only the gene-level mechanism is found (e.g. methylation of the gene), that is acceptable. Constraint 3: Output ONE concise declarative sentence describing the mechanism followed by [PMID: ...]. If absolutely no evidence exists, output 'No evidence found'."
mRNA_ESR1,mRNA_AGR3,0.6950051960350051,0.6950051960350051,"Context: Breast Cancer multi-omics analysis. Data: Strong positive correlation (r=0.70) between gene ESR1 and gene AGR3. Task: Search biomedical literature for any evidence supporting a functional link between these specific entities. Constraint 1: If the specific ID (e.g., cg number) is found, Cite it. Constraint 2: If only the gene-level mechanism is found (e.g. methylation of the gene), that is acceptable. Constraint 3: Output ONE concise declarative sentence describing the mechanism followed by [PMID: ...]. If absolutely no evidence exists, output 'No evidence found'."
Methylation_cg17627629,Methylation_cg03103549,-0.6949951273849464,0.6949951273849464,"Context: Breast Cancer multi-omics analysis. Data: Strong negative correlation (r=-0.69) between CpG site cg17627629 and CpG site cg03103549 (associated with gene CRNKL1). Task: Search biomedical literature for any evidence supporting a functional link between these specific entities. Constraint 1: If the specific ID (e.g., cg number) is found, Cite it. Constraint 2: If only the gene-level mechanism is found (e.g. methylation of the gene), that is acceptable. Constraint 3: Output ONE concise declarative sentence describing the mechanism followed by [PMID: ...]. If absolutely no evidence exists, output 'No evidence found'."
mRNA_FOXC1,Methylation_cg20456954,0.6927318148905038,0.6927318148905038,"Context: Breast Cancer multi-omics analysis. Data: Strong positive correlation (r=0.69) between gene FOXC1 and CpG site cg20456954 (associated with gene ARFGEF1). Task: Search biomedical literature for any evidence supporting a functional link between these specific entities. Constraint 1: If the specific ID (e.g., cg number) is found, Cite it. Constraint 2: If only the gene-level mechanism is found (e.g. methylation of the gene), that is acceptable. Constraint 3: Output ONE concise declarative sentence describing the mechanism followed by [PMID: ...]. If absolutely no evidence exists, output 'No evidence found'."
mRNA_GATA3,mRNA_LINC00504,0.692394157804526,0.692394157804526,"Context: Breast Cancer multi-omics analysis. Data: Strong positive correlation (r=0.69) between gene GATA3 and gene LINC00504. Task: Search biomedical literature for any evidence supporting a functional link between these specific entities. Constraint 1: If the specific ID (e.g., cg number) is found, Cite it. Constraint 2: If only the gene-level mechanism is found (e.g. methylation of the gene), that is acceptable. Constraint 3: Output ONE concise declarative sentence describing the mechanism followed by [PMID: ...]. If absolutely no evidence exists, output 'No evidence found'."
mRNA_ESR1,Methylation_cg11197206,-0.6923555261268303,0.6923555261268303,"Context: Breast Cancer multi-omics analysis. Data: Strong negative correlation (r=-0.69) between gene ESR1 and CpG site cg11197206. Task: Search biomedical literature for any evidence supporting a functional link between these specific entities. Constraint 1: If the specific ID (e.g., cg number) is found, Cite it. Constraint 2: If only the gene-level mechanism is found (e.g. methylation of the gene), that is acceptable. Constraint 3: Output ONE concise declarative sentence describing the mechanism followed by [PMID: ...]. If absolutely no evidence exists, output 'No evidence found'."
mRNA_GATA3,Methylation_cg25787812,-0.6923449811804794,0.6923449811804794,"Context: Breast Cancer multi-omics analysis. Data: Strong negative correlation (r=-0.69) between gene GATA3 and CpG site cg25787812 (associated with gene MICB). Task: Search biomedical literature for any evidence supporting a functional link between these specific entities. Constraint 1: If the specific ID (e.g., cg number) is found, Cite it. Constraint 2: If only the gene-level mechanism is found (e.g. methylation of the gene), that is acceptable. Constraint 3: Output ONE concise declarative sentence describing the mechanism followed by [PMID: ...]. If absolutely no evidence exists, output 'No evidence found'."
mRNA_GATA3,mRNA_THSD4,0.6922807349203363,0.6922807349203363,"Context: Breast Cancer multi-omics analysis. Data: Strong positive correlation (r=0.69) between gene GATA3 and gene THSD4. Task: Search biomedical literature for any evidence supporting a functional link between these specific entities. Constraint 1: If the specific ID (e.g., cg number) is found, Cite it. Constraint 2: If only the gene-level mechanism is found (e.g. methylation of the gene), that is acceptable. Constraint 3: Output ONE concise declarative sentence describing the mechanism followed by [PMID: ...]. If absolutely no evidence exists, output 'No evidence found'."
Methylation_cg02693150,Methylation_cg12633764,0.6916205017413817,0.6916205017413817,"Context: Breast Cancer multi-omics analysis. Data: Strong positive correlation (r=0.69) between CpG site cg02693150 (associated with gene C8orf38) and CpG site cg12633764 (associated with gene MAPT). Task: Search biomedical literature for any evidence supporting a functional link between these specific entities. Constraint 1: If the specific ID (e.g., cg number) is found, Cite it. Constraint 2: If only the gene-level mechanism is found (e.g. methylation of the gene), that is acceptable. Constraint 3: Output ONE concise declarative sentence describing the mechanism followed by [PMID: ...]. If absolutely no evidence exists, output 'No evidence found'."
mRNA_TBC1D9,mRNA_CCDC170,0.6900739213753357,0.6900739213753357,"Context: Breast Cancer multi-omics analysis. Data: Strong positive correlation (r=0.69) between gene TBC1D9 and gene CCDC170. Task: Search biomedical literature for any evidence supporting a functional link between these specific entities. Constraint 1: If the specific ID (e.g., cg number) is found, Cite it. Constraint 2: If only the gene-level mechanism is found (e.g. methylation of the gene), that is acceptable. Constraint 3: Output ONE concise declarative sentence describing the mechanism followed by [PMID: ...]. If absolutely no evidence exists, output 'No evidence found'."
Methylation_cg17627629,Methylation_cg22789237,-0.6897608102653526,0.6897608102653526,"Context: Breast Cancer multi-omics analysis. Data: Strong negative correlation (r=-0.69) between CpG site cg17627629 and CpG site cg22789237 (associated with gene SIPA1L2). Task: Search biomedical literature for any evidence supporting a functional link between these specific entities. Constraint 1: If the specific ID (e.g., cg number) is found, Cite it. Constraint 2: If only the gene-level mechanism is found (e.g. methylation of the gene), that is acceptable. Constraint 3: Output ONE concise declarative sentence describing the mechanism followed by [PMID: ...]. If absolutely no evidence exists, output 'No evidence found'."
mRNA_XBP1,mRNA_CCDC170,0.6891714439277546,0.6891714439277546,"Context: Breast Cancer multi-omics analysis. Data: Strong positive correlation (r=0.69) between gene XBP1 and gene CCDC170. Task: Search biomedical literature for any evidence supporting a functional link between these specific entities. Constraint 1: If the specific ID (e.g., cg number) is found, Cite it. Constraint 2: If only the gene-level mechanism is found (e.g. methylation of the gene), that is acceptable. Constraint 3: Output ONE concise declarative sentence describing the mechanism followed by [PMID: ...]. If absolutely no evidence exists, output 'No evidence found'."
Methylation_cg17627629,Methylation_cg20456954,-0.6875357918979812,0.6875357918979812,"Context: Breast Cancer multi-omics analysis. Data: Strong negative correlation (r=-0.69) between CpG site cg17627629 and CpG site cg20456954 (associated with gene ARFGEF1). Task: Search biomedical literature for any evidence supporting a functional link between these specific entities. Constraint 1: If the specific ID (e.g., cg number) is found, Cite it. Constraint 2: If only the gene-level mechanism is found (e.g. methylation of the gene), that is acceptable. Constraint 3: Output ONE concise declarative sentence describing the mechanism followed by [PMID: ...]. If absolutely no evidence exists, output 'No evidence found'."
mRNA_ESR1,Methylation_cg22678977,-0.6871427151478207,0.6871427151478207,"Context: Breast Cancer multi-omics analysis. Data: Strong negative correlation (r=-0.69) between gene ESR1 and CpG site cg22678977 (associated with gene LRRC6). Task: Search biomedical literature for any evidence supporting a functional link between these specific entities. Constraint 1: If the specific ID (e.g., cg number) is found, Cite it. Constraint 2: If only the gene-level mechanism is found (e.g. methylation of the gene), that is acceptable. Constraint 3: Output ONE concise declarative sentence describing the mechanism followed by [PMID: ...]. If absolutely no evidence exists, output 'No evidence found'."
Methylation_cg17627629,Methylation_cg15690342,0.6832155551278608,0.6832155551278608,"Context: Breast Cancer multi-omics analysis. Data: Strong positive correlation (r=0.68) between CpG site cg17627629 and CpG site cg15690342. Task: Search biomedical literature for any evidence supporting a functional link between these specific entities. Constraint 1: If the specific ID (e.g., cg number) is found, Cite it. Constraint 2: If only the gene-level mechanism is found (e.g. methylation of the gene), that is acceptable. Constraint 3: Output ONE concise declarative sentence describing the mechanism followed by [PMID: ...]. If absolutely no evidence exists, output 'No evidence found'."
mRNA_C5AR2,mRNA_ZNF552,0.6810852390599628,0.6810852390599628,"Context: Breast Cancer multi-omics analysis. Data: Strong positive correlation (r=0.68) between gene C5AR2 and gene ZNF552. Task: Search biomedical literature for any evidence supporting a functional link between these specific entities. Constraint 1: If the specific ID (e.g., cg number) is found, Cite it. Constraint 2: If only the gene-level mechanism is found (e.g. methylation of the gene), that is acceptable. Constraint 3: Output ONE concise declarative sentence describing the mechanism followed by [PMID: ...]. If absolutely no evidence exists, output 'No evidence found'."
mRNA_LINC00504,mRNA_THSD4,0.6801411406491911,0.6801411406491911,"Context: Breast Cancer multi-omics analysis. Data: Strong positive correlation (r=0.68) between gene LINC00504 and gene THSD4. Task: Search biomedical literature for any evidence supporting a functional link between these specific entities. Constraint 1: If the specific ID (e.g., cg number) is found, Cite it. Constraint 2: If only the gene-level mechanism is found (e.g. methylation of the gene), that is acceptable. Constraint 3: Output ONE concise declarative sentence describing the mechanism followed by [PMID: ...]. If absolutely no evidence exists, output 'No evidence found'."
mRNA_FOXC1,Methylation_cg22678977,0.6797973798912155,0.6797973798912155,"Context: Breast Cancer multi-omics analysis. Data: Strong positive correlation (r=0.68) between gene FOXC1 and CpG site cg22678977 (associated with gene LRRC6). Task: Search biomedical literature for any evidence supporting a functional link between these specific entities. Constraint 1: If the specific ID (e.g., cg number) is found, Cite it. Constraint 2: If only the gene-level mechanism is found (e.g. methylation of the gene), that is acceptable. Constraint 3: Output ONE concise declarative sentence describing the mechanism followed by [PMID: ...]. If absolutely no evidence exists, output 'No evidence found'."
mRNA_XBP1,mRNA_LINC00504,0.67921014704868,0.67921014704868,"Context: Breast Cancer multi-omics analysis. Data: Strong positive correlation (r=0.68) between gene XBP1 and gene LINC00504. Task: Search biomedical literature for any evidence supporting a functional link between these specific entities. Constraint 1: If the specific ID (e.g., cg number) is found, Cite it. Constraint 2: If only the gene-level mechanism is found (e.g. methylation of the gene), that is acceptable. Constraint 3: Output ONE concise declarative sentence describing the mechanism followed by [PMID: ...]. If absolutely no evidence exists, output 'No evidence found'."
mRNA_GATA3,mRNA_CCDC170,0.6789827189573795,0.6789827189573795,"Context: Breast Cancer multi-omics analysis. Data: Strong positive correlation (r=0.68) between gene GATA3 and gene CCDC170. Task: Search biomedical literature for any evidence supporting a functional link between these specific entities. Constraint 1: If the specific ID (e.g., cg number) is found, Cite it. Constraint 2: If only the gene-level mechanism is found (e.g. methylation of the gene), that is acceptable. Constraint 3: Output ONE concise declarative sentence describing the mechanism followed by [PMID: ...]. If absolutely no evidence exists, output 'No evidence found'."
mRNA_TBC1D9,Methylation_cg03387103,-0.678784353609791,0.678784353609791,"Context: Breast Cancer multi-omics analysis. Data: Strong negative correlation (r=-0.68) between gene TBC1D9 and CpG site cg03387103 (associated with gene LETM1). Task: Search biomedical literature for any evidence supporting a functional link between these specific entities. Constraint 1: If the specific ID (e.g., cg number) is found, Cite it. Constraint 2: If only the gene-level mechanism is found (e.g. methylation of the gene), that is acceptable. Constraint 3: Output ONE concise declarative sentence describing the mechanism followed by [PMID: ...]. If absolutely no evidence exists, output 'No evidence found'."
mRNA_ESR1,mRNA_ZNF552,0.6786524377184336,0.6786524377184336,"Context: Breast Cancer multi-omics analysis. Data: Strong positive correlation (r=0.68) between gene ESR1 and gene ZNF552. Task: Search biomedical literature for any evidence supporting a functional link between these specific entities. Constraint 1: If the specific ID (e.g., cg number) is found, Cite it. Constraint 2: If only the gene-level mechanism is found (e.g. methylation of the gene), that is acceptable. Constraint 3: Output ONE concise declarative sentence describing the mechanism followed by [PMID: ...]. If absolutely no evidence exists, output 'No evidence found'."
Methylation_cg17627629,Methylation_cg12633764,-0.6783141669394391,0.6783141669394391,"Context: Breast Cancer multi-omics analysis. Data: Strong negative correlation (r=-0.68) between CpG site cg17627629 and CpG site cg12633764 (associated with gene MAPT). Task: Search biomedical literature for any evidence supporting a functional link between these specific entities. Constraint 1: If the specific ID (e.g., cg number) is found, Cite it. Constraint 2: If only the gene-level mechanism is found (e.g. methylation of the gene), that is acceptable. Constraint 3: Output ONE concise declarative sentence describing the mechanism followed by [PMID: ...]. If absolutely no evidence exists, output 'No evidence found'."
mRNA_ESR1,Methylation_cg22789237,-0.6765388697215411,0.6765388697215411,"Context: Breast Cancer multi-omics analysis. Data: Strong negative correlation (r=-0.68) between gene ESR1 and CpG site cg22789237 (associated with gene SIPA1L2). Task: Search biomedical literature for any evidence supporting a functional link between these specific entities. Constraint 1: If the specific ID (e.g., cg number) is found, Cite it. Constraint 2: If only the gene-level mechanism is found (e.g. methylation of the gene), that is acceptable. Constraint 3: Output ONE concise declarative sentence describing the mechanism followed by [PMID: ...]. If absolutely no evidence exists, output 'No evidence found'."
mRNA_MLPH,mRNA_PRR15,0.6763599525068104,0.6763599525068104,"Context: Breast Cancer multi-omics analysis. Data: Strong positive correlation (r=0.68) between gene MLPH and gene PRR15. Task: Search biomedical literature for any evidence supporting a functional link between these specific entities. Constraint 1: If the specific ID (e.g., cg number) is found, Cite it. Constraint 2: If only the gene-level mechanism is found (e.g. methylation of the gene), that is acceptable. Constraint 3: Output ONE concise declarative sentence describing the mechanism followed by [PMID: ...]. If absolutely no evidence exists, output 'No evidence found'."
mRNA_GATA3,Methylation_cg04557423,-0.6735342190706708,0.6735342190706708,"Context: Breast Cancer multi-omics analysis. Data: Strong negative correlation (r=-0.67) between gene GATA3 and CpG site cg04557423 (associated with gene LOC727677). Task: Search biomedical literature for any evidence supporting a functional link between these specific entities. Constraint 1: If the specific ID (e.g., cg number) is found, Cite it. Constraint 2: If only the gene-level mechanism is found (e.g. methylation of the gene), that is acceptable. Constraint 3: Output ONE concise declarative sentence describing the mechanism followed by [PMID: ...]. If absolutely no evidence exists, output 'No evidence found'."
mRNA_THSD4,Methylation_cg03387103,-0.6734532878813764,0.6734532878813764,"Context: Breast Cancer multi-omics analysis. Data: Strong negative correlation (r=-0.67) between gene THSD4 and CpG site cg03387103 (associated with gene LETM1). Task: Search biomedical literature for any evidence supporting a functional link between these specific entities. Constraint 1: If the specific ID (e.g., cg number) is found, Cite it. Constraint 2: If only the gene-level mechanism is found (e.g. methylation of the gene), that is acceptable. Constraint 3: Output ONE concise declarative sentence describing the mechanism followed by [PMID: ...]. If absolutely no evidence exists, output 'No evidence found'."
mRNA_AGR3,Methylation_cg03387103,-0.6729948069484786,0.6729948069484786,"Context: Breast Cancer multi-omics analysis. Data: Strong negative correlation (r=-0.67) between gene AGR3 and CpG site cg03387103 (associated with gene LETM1). Task: Search biomedical literature for any evidence supporting a functional link between these specific entities. Constraint 1: If the specific ID (e.g., cg number) is found, Cite it. Constraint 2: If only the gene-level mechanism is found (e.g. methylation of the gene), that is acceptable. Constraint 3: Output ONE concise declarative sentence describing the mechanism followed by [PMID: ...]. If absolutely no evidence exists, output 'No evidence found'."
mRNA_GATA3,mRNA_CA12,0.6727123029397974,0.6727123029397974,"Context: Breast Cancer multi-omics analysis. Data: Strong positive correlation (r=0.67) between gene GATA3 and gene CA12. Task: Search biomedical literature for any evidence supporting a functional link between these specific entities. Constraint 1: If the specific ID (e.g., cg number) is found, Cite it. Constraint 2: If only the gene-level mechanism is found (e.g. methylation of the gene), that is acceptable. Constraint 3: Output ONE concise declarative sentence describing the mechanism followed by [PMID: ...]. If absolutely no evidence exists, output 'No evidence found'."
mRNA_GATA3,Methylation_cg22789237,-0.6718707190964868,0.6718707190964868,"Context: Breast Cancer multi-omics analysis. Data: Strong negative correlation (r=-0.67) between gene GATA3 and CpG site cg22789237 (associated with gene SIPA1L2). Task: Search biomedical literature for any evidence supporting a functional link between these specific entities. Constraint 1: If the specific ID (e.g., cg number) is found, Cite it. Constraint 2: If only the gene-level mechanism is found (e.g. methylation of the gene), that is acceptable. Constraint 3: Output ONE concise declarative sentence describing the mechanism followed by [PMID: ...]. If absolutely no evidence exists, output 'No evidence found'."
mRNA_AGR3,mRNA_AGR2,0.6709057613494688,0.6709057613494688,"Context: Breast Cancer multi-omics analysis. Data: Strong positive correlation (r=0.67) between gene AGR3 and gene AGR2. Task: Search biomedical literature for any evidence supporting a functional link between these specific entities. Constraint 1: If the specific ID (e.g., cg number) is found, Cite it. Constraint 2: If only the gene-level mechanism is found (e.g. methylation of the gene), that is acceptable. Constraint 3: Output ONE concise declarative sentence describing the mechanism followed by [PMID: ...]. If absolutely no evidence exists, output 'No evidence found'."
mRNA_FOXC1,Methylation_cg11197206,0.6708718630377242,0.6708718630377242,"Context: Breast Cancer multi-omics analysis. Data: Strong positive correlation (r=0.67) between gene FOXC1 and CpG site cg11197206. Task: Search biomedical literature for any evidence supporting a functional link between these specific entities. Constraint 1: If the specific ID (e.g., cg number) is found, Cite it. Constraint 2: If only the gene-level mechanism is found (e.g. methylation of the gene), that is acceptable. Constraint 3: Output ONE concise declarative sentence describing the mechanism followed by [PMID: ...]. If absolutely no evidence exists, output 'No evidence found'."
mRNA_ESR1,Methylation_cg18948877,-0.6696869092694605,0.6696869092694605,"Context: Breast Cancer multi-omics analysis. Data: Strong negative correlation (r=-0.67) between gene ESR1 and CpG site cg18948877 (associated with gene LINC01238). Task: Search biomedical literature for any evidence supporting a functional link between these specific entities. Constraint 1: If the specific ID (e.g., cg number) is found, Cite it. Constraint 2: If only the gene-level mechanism is found (e.g. methylation of the gene), that is acceptable. Constraint 3: Output ONE concise declarative sentence describing the mechanism followed by [PMID: ...]. If absolutely no evidence exists, output 'No evidence found'."
mRNA_MLPH,mRNA_FBP1,0.6689685347993028,0.6689685347993028,"Context: Breast Cancer multi-omics analysis. Data: Strong positive correlation (r=0.67) between gene MLPH and gene FBP1. Task: Search biomedical literature for any evidence supporting a functional link between these specific entities. Constraint 1: If the specific ID (e.g., cg number) is found, Cite it. Constraint 2: If only the gene-level mechanism is found (e.g. methylation of the gene), that is acceptable. Constraint 3: Output ONE concise declarative sentence describing the mechanism followed by [PMID: ...]. If absolutely no evidence exists, output 'No evidence found'."
mRNA_ESR1,Methylation_cg25787812,-0.6688248599052713,0.6688248599052713,"Context: Breast Cancer multi-omics analysis. Data: Strong negative correlation (r=-0.67) between gene ESR1 and CpG site cg25787812 (associated with gene MICB). Task: Search biomedical literature for any evidence supporting a functional link between these specific entities. Constraint 1: If the specific ID (e.g., cg number) is found, Cite it. Constraint 2: If only the gene-level mechanism is found (e.g. methylation of the gene), that is acceptable. Constraint 3: Output ONE concise declarative sentence describing the mechanism followed by [PMID: ...]. If absolutely no evidence exists, output 'No evidence found'."
mRNA_CCDC170,mRNA_LINC00504,0.66791944569237,0.66791944569237,"Context: Breast Cancer multi-omics analysis. Data: Strong positive correlation (r=0.67) between gene CCDC170 and gene LINC00504. Task: Search biomedical literature for any evidence supporting a functional link between these specific entities. Constraint 1: If the specific ID (e.g., cg number) is found, Cite it. Constraint 2: If only the gene-level mechanism is found (e.g. methylation of the gene), that is acceptable. Constraint 3: Output ONE concise declarative sentence describing the mechanism followed by [PMID: ...]. If absolutely no evidence exists, output 'No evidence found'."
mRNA_CA12,mRNA_CCDC170,0.6667619758700927,0.6667619758700927,"Context: Breast Cancer multi-omics analysis. Data: Strong positive correlation (r=0.67) between gene CA12 and gene CCDC170. Task: Search biomedical literature for any evidence supporting a functional link between these specific entities. Constraint 1: If the specific ID (e.g., cg number) is found, Cite it. Constraint 2: If only the gene-level mechanism is found (e.g. methylation of the gene), that is acceptable. Constraint 3: Output ONE concise declarative sentence describing the mechanism followed by [PMID: ...]. If absolutely no evidence exists, output 'No evidence found'."
mRNA_ESR1,mRNA_C5AR2,0.6666005237213557,0.6666005237213557,"Context: Breast Cancer multi-omics analysis. Data: Strong positive correlation (r=0.67) between gene ESR1 and gene C5AR2. Task: Search biomedical literature for any evidence supporting a functional link between these specific entities. Constraint 1: If the specific ID (e.g., cg number) is found, Cite it. Constraint 2: If only the gene-level mechanism is found (e.g. methylation of the gene), that is acceptable. Constraint 3: Output ONE concise declarative sentence describing the mechanism followed by [PMID: ...]. If absolutely no evidence exists, output 'No evidence found'."
mRNA_MLPH,mRNA_DEGS2,0.6656674000231764,0.6656674000231764,"Context: Breast Cancer multi-omics analysis. Data: Strong positive correlation (r=0.67) between gene MLPH and gene DEGS2. Task: Search biomedical literature for any evidence supporting a functional link between these specific entities. Constraint 1: If the specific ID (e.g., cg number) is found, Cite it. Constraint 2: If only the gene-level mechanism is found (e.g. methylation of the gene), that is acceptable. Constraint 3: Output ONE concise declarative sentence describing the mechanism followed by [PMID: ...]. If absolutely no evidence exists, output 'No evidence found'."
mRNA_XBP1,mRNA_CA12,0.6646651560684146,0.6646651560684146,"Context: Breast Cancer multi-omics analysis. Data: Strong positive correlation (r=0.66) between gene XBP1 and gene CA12. Task: Search biomedical literature for any evidence supporting a functional link between these specific entities. Constraint 1: If the specific ID (e.g., cg number) is found, Cite it. Constraint 2: If only the gene-level mechanism is found (e.g. methylation of the gene), that is acceptable. Constraint 3: Output ONE concise declarative sentence describing the mechanism followed by [PMID: ...]. If absolutely no evidence exists, output 'No evidence found'."
mRNA_FOXC1,mRNA_PPP1R14C,0.6633906741718596,0.6633906741718596,"Context: Breast Cancer multi-omics analysis. Data: Strong positive correlation (r=0.66) between gene FOXC1 and gene PPP1R14C. Task: Search biomedical literature for any evidence supporting a functional link between these specific entities. Constraint 1: If the specific ID (e.g., cg number) is found, Cite it. Constraint 2: If only the gene-level mechanism is found (e.g. methylation of the gene), that is acceptable. Constraint 3: Output ONE concise declarative sentence describing the mechanism followed by [PMID: ...]. If absolutely no evidence exists, output 'No evidence found'."
mRNA_DNALI1,Methylation_cg03387103,-0.661521894872747,0.661521894872747,"Context: Breast Cancer multi-omics analysis. Data: Strong negative correlation (r=-0.66) between gene DNALI1 and CpG site cg03387103 (associated with gene LETM1). Task: Search biomedical literature for any evidence supporting a functional link between these specific entities. Constraint 1: If the specific ID (e.g., cg number) is found, Cite it. Constraint 2: If only the gene-level mechanism is found (e.g. methylation of the gene), that is acceptable. Constraint 3: Output ONE concise declarative sentence describing the mechanism followed by [PMID: ...]. If absolutely no evidence exists, output 'No evidence found'."
mRNA_CA12,mRNA_LINC00504,0.6614567055131484,0.6614567055131484,"Context: Breast Cancer multi-omics analysis. Data: Strong positive correlation (r=0.66) between gene CA12 and gene LINC00504. Task: Search biomedical literature for any evidence supporting a functional link between these specific entities. Constraint 1: If the specific ID (e.g., cg number) is found, Cite it. Constraint 2: If only the gene-level mechanism is found (e.g. methylation of the gene), that is acceptable. Constraint 3: Output ONE concise declarative sentence describing the mechanism followed by [PMID: ...]. If absolutely no evidence exists, output 'No evidence found'."
mRNA_C5AR2,mRNA_THSD4,0.6601549713452782,0.6601549713452782,"Context: Breast Cancer multi-omics analysis. Data: Strong positive correlation (r=0.66) between gene C5AR2 and gene THSD4. Task: Search biomedical literature for any evidence supporting a functional link between these specific entities. Constraint 1: If the specific ID (e.g., cg number) is found, Cite it. Constraint 2: If only the gene-level mechanism is found (e.g. methylation of the gene), that is acceptable. Constraint 3: Output ONE concise declarative sentence describing the mechanism followed by [PMID: ...]. If absolutely no evidence exists, output 'No evidence found'."
mRNA_AGR3,mRNA_CCDC170,0.6600896792857989,0.6600896792857989,"Context: Breast Cancer multi-omics analysis. Data: Strong positive correlation (r=0.66) between gene AGR3 and gene CCDC170. Task: Search biomedical literature for any evidence supporting a functional link between these specific entities. Constraint 1: If the specific ID (e.g., cg number) is found, Cite it. Constraint 2: If only the gene-level mechanism is found (e.g. methylation of the gene), that is acceptable. Constraint 3: Output ONE concise declarative sentence describing the mechanism followed by [PMID: ...]. If absolutely no evidence exists, output 'No evidence found'."
Methylation_cg02693150,Methylation_cg18948877,0.6599459457031347,0.6599459457031347,"Context: Breast Cancer multi-omics analysis. Data: Strong positive correlation (r=0.66) between CpG site cg02693150 (associated with gene C8orf38) and CpG site cg18948877 (associated with gene LINC01238). Task: Search biomedical literature for any evidence supporting a functional link between these specific entities. Constraint 1: If the specific ID (e.g., cg number) is found, Cite it. Constraint 2: If only the gene-level mechanism is found (e.g. methylation of the gene), that is acceptable. Constraint 3: Output ONE concise declarative sentence describing the mechanism followed by [PMID: ...]. If absolutely no evidence exists, output 'No evidence found'."
